Division,Placement,Skipper,Team,Total Score
B,1,Michael Pacholski '19,University of Hawaii,17
B,2,Mathew Butler '18,University of Hawaii,21
B,3,Patrick Wilkinson '20,University of Hawaii,26
B,4,Hayden Potter '20,University of Washington,27
B,5,Paul Chyz '18,University of Southern California,34
B,6,none,University of Hawaii,50
B,7,Caitlin Schadt '18,University of Hawaii,53
B,8,Sunny Scarbrough '17,California State University Long Beach,61
B,9,Hayden Christensen '17,University of California at Santa Barbara,67
B,10,Lena Captain '17,Western Washington University,72
B,11,Lauren Lopez '20,University of Southern California,78
B,12,Yan Rui Goheen '17,University of California at San Diego,80
B,13,Sarah Macpherson '18,University of California at Los Angeles,84
B,14,Philip Tagatac '17,University of California at Irvine,85
B,15,Charles Winter '17,California State University Channel Islands,91
B,16,Gillian Craig '20,University of Victoria,99
