Division,Placement,Skipper,Team,Total Score
B,1,Alex Schwinn '19,Texas A&M University at Galveston,7
B,2,Benjamin Lipari '18,Texas A&M University,16
B,3,none,University of Texas,26
B,4,Thomas Braly '19,Texas A&M University at Galveston,32
B,5,Alexandra Oyston '18,Texas A&M University,38
B,6,none,University of Texas,49
B,7,John Corrigan '17,Tulane University,51
B,8,none,Oklahoma State University,51
B,9,Marissa Thelen '19,University of Central Oklahoma,54
B,10,none,Texas A&M University at Corpus Christi,77
