Division,Placement,Skipper,Team,Total Score
A,1,Charles Eaton IV '17,University of Hawaii,16
A,2,Peter Wong '18,University of Southern California,32
A,3,Jeremy Hitchcock '17,University of Hawaii,32
A,4,Louise Currie '18,University of Hawaii,33
A,5,Connor Hughes '19,University of Washington,39
A,6,Cameron Baxter '19,University of Hawaii,40
A,7,Grace Yakutis '20,University of Southern California,47
A,8,Leah Ford '19,University of California at Los Angeles,55
A,9,Brian MacLean '18,University of California at Irvine,59
A,10,Alex Demmler '19,California State University Long Beach,66
A,11,none,University of Hawaii,72
A,12,Colin Bishop '20,University of Victoria,78
A,13,Ryan Van Slyck '17,Western Washington University,80
A,14,Erika Barth '16,University of California at San Diego,85
A,15,Andrew Clements '17,California State University Channel Islands,104
A,16,Danielle Erjavec '17,University of California at Santa Barbara,105
