Division,Placement,Skipper,Team,Total Score
A,1,Tomas Hornos '10 *,Tufts University,103
A,2,Alan Palmer '11,Harvard University,120
A,3,John Reyes '19,Massachusetts Institute of Technology,121
A,4,Thomas Barrows '10 *,Yale University,134
A,5,Fred Strammer '11,Brown University,137
A,6,Samuel Ingham '11,U. S. Coast Guard Academy,143
A,7,Brian Kamilar '09 *,Boston College,143
A,8,Solomon Tarlin '17,Boston University,149
A,9,Martin Sterling '10 *,U. S. Naval Academy,164
A,10,Matthew Paige '13,Roger Williams University,173
A,11,Charles Modica '08 *,Connecticut College,183
A,12,Sam Williams '12,Dartmouth College,185
A,13,Rome Kirby '11,Salve Regina University,190
A,14,Viktor Bolmgren '11,Bowdoin College,215
A,15,William Whitman '?? *,University of Rhode Island,231
A,16,Kevin Buruchian '09 *,University of New Hampshire,263
A,17,Matthew Bourque '10 *,Maine Maritime Academy,273
A,18,Daniel Morris '10 *,University of Michigan,304
