Division,Placement,Skipper,Team,Total Score
B,1,Adrian Law '17,Boston University,12
B,2,Daniel Hurwit '09 *,Tufts University,23
B,3,Trevor Burd '12,Boston University,29
B,4,Chris Colbeth '20,Northeastern University,30
B,5,Reguli Granger '12,Massachusetts Institute of Technology,32
B,6,Will Pelleteri '12,Tufts University,38
B,7,none,Boston University,45
B,8,Billy Rohman '11,Bowdoin College,50
B,9,Alexander Jahncke '10 *,Tufts University,58
B,10,Peter Noogan '11,Amherst College,60
B,11,Cameron Calahan '11 *,University of Vermont,63
B,12,Alexandra Jumper '12,Harvard University,64
B,13,none,Northeastern University,79
B,14,Braden Rosenberg '11,Middlebury College,84
B,15,none,Wesleyan University,93
B,16,none,Bentley University,93
B,17,Julie Sheehan '11,University of New Hampshire,94
