Division,Placement,Skipper,Team,Total Score
B,1,Andrew Criezis '10 *,Tufts University,32
B,2,Torey Pellegrini '10 *,Salve Regina University,38
B,3,Evan Cooke '10 *,Boston College,56
B,4,Scott Johnson '09 *,University of Rhode Island,58
B,5,Martim Anderson '18,Roger Williams University,62
B,6,Harry Weyher IV '11,Boston University,66
B,7,Max Rollins '12,Connecticut College,70
B,8,Jerome Tullo '12,Harvard University,71
B,9,Edward Glackin '11,Dartmouth College,81
B,10,Geoffrey Single '10 *,U. S. Coast Guard Academy,81
B,11,Rob Struckett '12,Yale University,88
B,12,Jennifer Adler '11,Brown University,95
B,13,Alex Takata '12,Bowdoin College,105
B,14,Ryan White '11,Northeastern University,108
B,15,Charles Bernstein '12,Massachusetts Institute of Technology,111
B,16,Sean Badger '10 *,University of New Hampshire,116
B,17,John Joseph '12,Maine Maritime Academy,116
B,18,Brian Pracon '11,University of Connecticut,128
B,19,Marisa Woods '11,Providence College,134
B,20,Thaddeus Cook '09 *,Wheaton College,137
B,21,none,McGill University,142
B,22,none,Bates College,168
B,23,Jesse Hamilton '10 *,University of Massachusetts at Boston,182
B,24,Austen Fiora '12,Wesleyan University,185
B,25,Robert Pierce '12,Massachusetts Maritime Academy,186
B,26,Josh Basseches '12,Brandeis University,198
B,27,none,Wellesley College,214
