Division,Placement,Skipper,Team,Total Score
A,1,Colin Patterson '11,Tufts University,25
A,2,Matthias Donelan '11,Harvard University,26
A,3,Toan Tran-Phu '10 *,Massachusetts Institute of Technology,30
A,4,Jon Beery '10 *,University of Connecticut,30
A,5,Adrian Law '17,Boston University,32
A,6,Marisa Egan '11,Salve Regina University,44
A,7,Ezekiel Flaton '11,Massachusetts Institute of Technology,47
A,8,Ren̩e Gagn̩ '12,Tufts University,47
A,9,Jake Tavakoli '09 *,University of Massachusetts at Boston,55
A,10,Alden Winder '12,University of Vermont,57
A,11,Tom Charpentier '10 *,Bowdoin College,60
A,12,Kevin Walsh '13,Northeastern University,66
A,13,Zach Weiner '?? *,Bentley University,67
A,14,Alexander Plum '12,Northeastern University,71
A,15,Nicolas Kruse '?? *,Endicott College,92
A,16,Melinda Moynihan '12,McGill University,92
A,17,Paul Zimmerman '?? *,University of New Hampshire,96
A,18,Christina Smith '11,Wellesley College,99
A,19,Orhan Gazelle '?? *,Trinity College,104
