Division,Placement,Skipper,Team,Total Score
A,1,Sean Bouchard '12,Roger Williams University,60
A,2,Samuel Ingham '11,U. S. Coast Guard Academy,77
A,3,Tomas Hornos '10 *,Tufts University,95
A,4,Caleb Dorfman '09 *,Yale University,116
A,5,Joshua Greenfield '09 *,University of Rhode Island,132
A,6,Torey Pellegrini '10 *,Salve Regina University,133
A,7,Viktor Bolmgren '11,Bowdoin College,134
A,8,Theo Ingram '09 *,University of Vermont,145
A,9,Philip Crain '13,Massachusetts Institute of Technology,162
A,10,Bernie Roesler '12,Dartmouth College,163
A,11,Christopher Poole '13,Maine Maritime Academy,165
A,12,Drew Robb '10 *,Harvard University,167
A,13,Ryan White '11,Northeastern University,180
A,14,Ben Greenfield '11,Boston University,182
A,15,Evan Cooke '10 *,Boston College,187
A,16,Christopher Edwards '11,University of New Hampshire,235
A,17,Christopher Hamilton '10 *,University of Massachusetts at Boston,268
