Division,Placement,Skipper,Team,Total Score
A,1,Cam Cullman '13,Yale University,35
A,2,Cy Thompson '11,Roger Williams University,66
A,3,Fred Strammer '11,Brown University,76
A,4,Colin Smith '13,Brown University,103
A,5,David Alfonso '14,Massachusetts Institute of Technology,109
A,6,William Hutchings '13,Tufts University,124
A,7,Tommy Fink '13,Brown University,125
A,8,Philip Crain '13,Massachusetts Institute of Technology,136
A,9,William Howard '14,U. S. Coast Guard Academy,164
A,10,Bo McClatchy '13,Dartmouth College,182
A,11,Max Nickbarg '14,Yale University,202
A,12,Ian Sutherland '12,Providence College,207
A,13,Alec Anderson '13,Roger Williams University,250
A,14,Robert Keller '11,Salve Regina University,250
A,15,Connor Needham '14,Roger Williams University,252
A,16,Gabriel Salk '14,Connecticut College,263
A,17,Nicolas Russo-Larsson '12,Tufts University,273
A,18,Jacob Denney '13,Tufts University,305
A,19,Paul Perry '11,Boston University,349
A,20,Colin Santangelo '11,Harvard University,370
