Division,Placement,Skipper,Team,Total Score
B,1,Christopher Segerblom '14,Yale University,52
B,2,Matthew Wefer '14,Dartmouth College,64
B,3,Matthew Carmody '11,University of Rhode Island,93
B,4,Eamon Glackin '12,Massachusetts Institute of Technology,98
B,5,Brendan Kopp '12,Harvard University,100
B,6,Johnny Norfleet '13,University of Vermont,105
B,7,Patrick Kana '12,Hobart and William Smith Colleges,106
B,8,William Haeger '14,Tufts University,109
B,9,Josh Saltmarsh '11,Roger Williams University,112
B,10,Frederick Whitman '11,St. Mary's College of Maryland,114
B,11,Ben Spector '13,College of Charleston,134
B,12,Ian Holtzworth '13,U. S. Merchant Marine Academy,136
B,13,Tyler Rice '14,Brown University,143
B,14,Robert Lippincott '14,Salve Regina University,149
B,15,Mildred Conroy '12,Washington College,150
B,16,Nathaniel Sabatt '11,U. S. Naval Academy,151
B,17,Eliza Richartz '13,Stanford University,191
B,18,Alexandra Zweig '13,Providence College,224
