Division,Placement,Skipper,Team,Total Score
B,1,Ben Greenfield '11,Boston University,24
B,2,Amy Hawkins '12,University of Rhode Island,34
B,3,Ryan White '11,Northeastern University,39
B,4,John Renehan '13,Dartmouth College,40
B,5,Phoebe Sprague '11,Bowdoin College,40
B,6,D.J. Hatch '11,Bowdoin College,41
B,7,Philip Alley '12,Cornell University,50
B,8,Eric Decesar '11,Salve Regina University,50
B,9,Nicolas Russo-Larsson '12,Tufts University,53
B,10,Christopher Stessing '14,University of Virginia,55
B,11,Graham Gardner '11,Fordham University,56
B,12,Mildred Conroy '12,Washington College,58
B,13,Mike Bloomstine '13,Providence College,65
B,14,Rian Bareuther '13,U. S. Coast Guard Academy,67
B,15,Michael Russom '13,University of Pennsylvania,70
B,16,John Croll '12,Columbia University,75
