Division,Placement,Skipper,Team,Total Score
B,1,Phillip Morley '13,University of Wisconsin,17
B,2,Michael Cornew '13,Northwestern University,29
B,3,Aras Karaitis '12,Western Michigan University,40
B,4,Alexandra Bracken '11,Marquette University,40
B,5,David Oliver '14,University of Michigan,45
B,6,Rachel Barch '13,University of Michigan,54
B,7,Drake Lundeen '14,University of Minnesota,58
B,8,Adelaide Davis '13,University of Wisconsin,69
B,9,Michael Hamel '11,University of Michigan,69
B,10,Bill Weiland '14,Michigan State University,73
B,11,Michael Kang '12,University of Chicago,84
B,12,Victoria Livingston '12,University of Wisconsin Milwaukee,95
B,13,Emily Fontaine '14,Northwestern University,96
B,14,Glen Ko '15,University of Illinois,111
B,15,Kyle Bloch '14,Northern Michigan University,130
B,16,Colin Via '14,Miami University,137
B,17,none,Northwestern University,139
