Division,Placement,Skipper,Team,Total Score
B,1,Matthew Wefer '14,Dartmouth College,41
B,2,Haley Powell '13,Roger Williams University,47
B,3,William Haeger '14,Tufts University,65
B,4,Tripp Cashel '11,Boston University,73
B,5,Jordan Factor '14,University of Vermont,79
B,6,Robert Lippincott '14,Salve Regina University,87
B,7,David Alfonso '14,Massachusetts Institute of Technology,107
B,8,Kevin Martland '14,Connecticut College,107
B,9,John Giuliano '11,University of Connecticut,114
B,10,Billy Rohman '11,Bowdoin College,117
B,11,Lyle Fielding '12,University of Rhode Island,124
B,12,Carl Lichtenfels '12,Providence College,126
B,13,Neal Drake '12,University of New Hampshire,130
B,14,Richard Graef '14,Massachusetts Maritime Academy,135
B,15,Tommy Holmberg '13,Bates College,150
B,16,Max Fleischfresser '14,Maine Maritime Academy,160
B,17,Marshall McLean '11,Northeastern University,183
