Division,Placement,Skipper,Team,Total Score
B,1,Tristan Jackson '11,Rollins College,17
B,2,William Felder '12,University of South Florida,29
B,3,Amy Gaylord '12,University of Miami,34
B,4,Danny Levy '11,University of Florida,38
B,5,Erik Brydges '14,Eckerd College,46
B,6,Kimberly Calnan '12,University of South Florida,60
B,7,Zach Kowalski '12,Florida Institute of Technology,68
B,8,Patrick Oglesby '11,Jacksonville University,76
B,9,Catherine Gorman '12,Florida Gulf Coast University,84
B,10,Lucas Ballestin '12,New College of Florida,102
