Division,Placement,Skipper,Team,Total Score
B,1,none,Tulane University,21
B,2,none,University of Connecticut,29
B,3,none,University of Texas,62
B,4,none,Auburn University,71
B,5,none,University of Miami,71
B,6,none,Oklahoma City University,74
B,7,none,Texas A&M University,84
B,8,none,Drexel University,91
B,9,none,Marquette University,102
B,10,none,Oklahoma State University,140
B,11,none,Ohio State University,142
B,12,none,Loyola University of New Orleans,146
B,13,none,Louisiana State University,182
