Division,Placement,Skipper,Team,Total Score
A,1,Scott Proctor '11,University of Texas,28
A,2,Alfred Robbins '12,Texas A&M University at Galveston,30
A,3,Collin Weston '13,Texas A&M University at Galveston,44
A,4,Rebekka Urbina '12,Texas A&M University at Galveston,48
A,5,Laura Stamets '12,Texas A&M University at Galveston,48
A,6,Schuyler Hemmerdinger '12,Tulane University,62
A,7,Benjamin Kennady '13,Texas A&M University at Galveston,67
A,8,Ryan Carden '12,Texas A&M University at Galveston,73
A,9,Christian Caldwell '13,University of Colorado at Boulder,76
A,10,Conrad Wineland '12 *,Texas A&M University at Galveston,91
A,11,Nicholas Chong '13,Texas A&M University at Galveston,100
