Division,Placement,Skipper,Team,Total Score
B,1,Rex Cameron '12,University of California at Irvine,35
B,2,Nicholas Kaschak '12,University of California at Santa Barbara,45
B,3,Mateo Vargas '14,Stanford University,46
B,4,William Peterson '11,University of Hawaii,50
B,5,Travis Benton '14,University of California at Berkeley,74
B,6,Emily Dahl '13,University of Southern California,79
B,7,Erik Lund '14,Cal Poly University S.L.O.,106
B,8,Andrew Morton '11,University of California at Los Angeles,120
B,9,Patrick Taylor '12,Western Washington University,124
B,10,Andrew Balter '12,University of Oregon,131
B,11,Matthew Nguyen '12,University of California at San Diego,139
B,12,Zachary Haney '11,California State University Monterey Bay,164
B,13,Connor Bescos '11,University of California at Santa Cruz,167
B,14,Nicholas Campbell '12,Northwestern University,171
B,15,Andrew Domingos '11,California State University Channel Islands,179
B,16,Steven Cassingham '13,Arizona State University,203
B,17,Alyssa Aoki '12,Chapman University,220
B,18,none,University of California at Davis,232
B,19,Molly Utter '14,University of Washington,271
B,20,none,Santa Clara University,273
