Division,Placement,Skipper,Team,Total Score
A,1,Cecilia Strombeck '11,Brown University,18
A,2,Maarten Eenkema Van Dijk '14,Northeastern University,19
A,3,Ryan Byrne '13,Harvard University,22
A,4,Sky Adams '14,Brown University,28
A,5,Tevis Nichols '12,Massachusetts Institute of Technology,39
A,6,Jacob Tronaas '12,U. S. Coast Guard Academy,41
A,7,Nick Waldo '13,Harvard University,48
A,8,Matthew Russell '13,Tufts University,50
A,9,Conor Fowler '14,Boston University,61
A,10,Meghan Breslin-Jewer '11,Brandeis University,61
A,11,Elizabeth Deveau '13,University of New Hampshire,79
A,12,William Rowland '13,Middlebury College,80
