Division,Placement,Skipper,Team,Total Score
A,1,Anne Haeger '12,Boston College,75
A,2,Megan Magill '11,St. Mary's College of Maryland,80
A,3,Stephanie Roble '11,Old Dominion University,83
A,4,Sarah Mace '14,Stanford University,101
A,5,Claire Dennis '13,Yale University,109
A,6,Elizabeth Barry '11,Brown University,112
A,7,Emily Lambert '12,Harvard University,115
A,8,Kelly Crane '11,Hobart and William Smith Colleges,120
A,9,Jennifer Proctor '11,U. S. Coast Guard Academy,151
A,10,Charlotte Dorris '11,Eckerd College,159
A,11,Amanda Taselaar '14,Georgetown University,171
A,12,Alexandra Arntsen '12,University of Vermont,178
A,13,Carly Shevitz '14,College of Charleston,179
A,14,Hillary Noble '12,University of South Florida,183
A,15,Killian Corbishley '14,U. S. Naval Academy,186
A,16,Meghan Pesch '11,Tufts University,208
A,17,Derrill Hagood '13,William and Mary,242
