Division,Placement,Skipper,Team,Total Score
A,1,Eric Decesar '11,Salve Regina University,46
A,2,David Alfonso '14,Massachusetts Institute of Technology,71
A,3,Ian Towill '14,Boston University,81
A,4,Max Taylor '11,University of Vermont,100
A,5,Willem Sandberg '14,Tufts University,109
A,6,John Joseph '12,Maine Maritime Academy,135
A,7,James Rohman '13,Bowdoin College,145
A,8,Conor Fowler '14,Boston University,153
A,9,Guttorm Straume '14,Massachusetts Maritime Academy,158
A,10,Sean Willerford '14,Middlebury College,183
A,11,Sam Millham '13,Harvard University,187
A,12,Molly Haley '13,Wesleyan University,201
A,13,Matthew Wood '14,Northeastern University,211
A,14,Justin Cruanes '11,McGill University,214
A,15,Meghan Breslin-Jewer '11,Brandeis University,247
A,16,Christina Smith '11,Wellesley College,259
A,17,Jared Rodriguez '13,University of New Hampshire,281
A,18,Ben Dexter '11 *,Bentley University,307
