Division,Placement,Skipper,Team,Total Score
A,1,Charlie Buckingham '11,Georgetown University,27
A,2,Michael Menninger '11,St. Mary's College of Maryland,38
A,3,Tyler Sinks '11,Boston College,46
A,4,Robert Vann '11,U. S. Naval Academy,50
A,5,Jackson Benvenutti '11,College of Charleston,59
A,6,Fred Strammer '11,Brown University,64
A,7,Alan Palmer '11,Harvard University,66
A,8,Joseph Morris '12,Yale University,68
A,9,Samuel Blouin '12,Hobart and William Smith Colleges,72
A,10,Cy Thompson '11,Roger Williams University,78
A,11,Coleman Bowen '11,University of Vermont,78
A,12,Max Famiglietti '13,University of Florida,88
A,13,Eamon Glackin '12,Massachusetts Institute of Technology,95
A,14,Ian Holtzworth '13,U. S. Merchant Marine Academy,99
A,15,Michael Marshall '11,Connecticut College,102
A,16,Zach Runci '13,Old Dominion University,105
A,17,David Hernandez '12,University of Miami,113
A,18,Ted Green '13,SUNY Maritime College,120
