Division,Placement,Skipper,Team,Total Score
C,1,Zachary Marks '11,University of South Florida,103
C,2,John Wallace '14,St. Mary's College of Maryland,120
C,3,Colin Smith '13,Brown University,125
C,4,Alejandro Ravelo '11,U. S. Naval Academy,135
C,5,Chris Barnard '13,Georgetown University,137
C,6,William Hutchings '13,Tufts University,148
C,7,David Hernandez '12,University of Miami,152
C,8,David Alfonso '14,Massachusetts Institute of Technology,168
C,9,Erik Bowers '12,College of Charleston,181
C,10,Evan Siepert '13,U. S. Merchant Marine Academy,182
C,11,Cameron Pimentel '13,Roger Williams University,193
C,12,Randall Hartranft '12,SUNY Maritime College,207
C,13,Gavin Rudolph '12,Old Dominion University,209
C,14,Anne Haeger '12,Boston College,235
C,15,Michael Russom '13,University of Pennsylvania,239
C,16,Timothy Zacher '13,Hobart and William Smith Colleges,273
C,17,Jonathan Atwood '12,Texas A&M University at Galveston,292
C,18,Steven Pelissier '14,University of Vermont,344
C,19,Joshua Brown '11,Queen's University,367
C,20,Karl Kurland '11,Washington College,385
