Division,Placement,Skipper,Team,Total Score
A,1,Claire Dennis '13,Yale University,50
A,2,Anne Haeger '12,Boston College,51
A,3,Arielle DeLisser '14,Hobart and William Smith Colleges,85
A,4,Emily Billing '13,Yale University,86
A,5,Krysta Rohde '11,U. S. Coast Guard Academy,97
A,6,Molly McKinney '14,Stanford University,106
A,7,Marissa Lihan '14,U. S. Naval Academy,131
A,8,Erika Vranizan '12,Western Washington University,148
A,9,Sarah Mace '14,Stanford University,171
A,10,Elizabeth Barry '11,Brown University,172
A,11,Abby Featherstone '13,University of South Florida,195
A,12,Rebekka Urbina '12,Texas A&M University at Galveston,220
A,13,Emilie Mademann '12,Eckerd College,232
A,14,Morgan Wilson '11,Old Dominion University,233
A,15,Kelly Crane '11,Hobart and William Smith Colleges,253
A,16,Allison Prange '11,University of Minnesota,261
A,17,Corey Hall '12,College of Charleston,272
A,18,Natalie Sinn '12,University of Minnesota,328
