Division,Placement,Skipper,Team,Total Score
A,1,Caroline Patten '11,Hobart and William Smith Colleges,25
A,2,Sydney Bolger '12,Georgetown University,32
A,3,Mayumi Roller '13,St. Mary's College of Maryland,38
A,4,Amanda Johnson '11,University of Pennsylvania,40
A,5,Corina Radtke '14,Old Dominion University,61
A,6,Ryann Hall '11,Fordham University,63
A,7,Lauren Turner '13,Cornell University,69
A,8,Meredith Carroll '11,George Washington University,74
A,9,Killian Corbishley '14,U. S. Naval Academy,92
A,10,Jessie Shifalo '11,U. S. Merchant Marine Academy,114
A,11,Catherine Olsen '12,William and Mary,117
