Division,Placement,Skipper,Team,Total Score
A,1,George Kutschenreuter '15,University of Wisconsin,9
A,2,Matthew Graham '13,University of Michigan,27
A,3,Ben Otten '11,University of Wisconsin Milwaukee,32
A,4,John Kinzel '14,University of Wisconsin,34
A,5,Charlie Trost '12,Western Michigan University,41
A,6,Ryan Grosch '14,University of Minnesota,43
A,7,Steven Catlin '11,Marquette University,61
A,8,Justin Cohler '11,Northwestern University,65
A,9,Sammy Barbour '12,University of Michigan,72
A,10,Anna Scott '11,University of Chicago,87
A,11,William Andreae '13,Miami University,91
A,12,Betsy Grant '14,Northern Michigan University,104
A,13,Peter Petersen VI '11,Michigan State University,106
A,14,Jamie Gay '11,University of Illinois,112
A,15,Josh Jacobson '14,Northwestern University,117
A,16,none,Northwestern University,122
A,17,Nachiketa Tiwari '11,University of Michigan,125
