Division,Placement,Skipper,Team,Total Score
A,1,Cy Thompson '11,Roger Williams University,76
A,2,Tyler Sinks '11,Boston College,84
A,3,Alan Palmer '11,Harvard University,94
A,4,Samuel Ingham '11,U. S. Coast Guard Academy,123
A,5,Sam Williams '12,Dartmouth College,128
A,6,Fred Strammer '11,Brown University,142
A,7,Coleman Bowen '11,University of Vermont,148
A,8,Eamon Glackin '12,Massachusetts Institute of Technology,152
A,9,Joseph Morris '12,Yale University,157
A,10,Daniel Perkins '11,Boston University,168
A,11,Michael Marshall '11,Connecticut College,171
A,12,Peter Pellegrini '12,Salve Regina University,200
A,13,Massimo Soriano '12,Tufts University,205
A,14,James Simmons '13,University of Rhode Island,206
A,15,Conor Lodge '14,Northeastern University,228
A,16,Ian Sutherland '12,Providence College,243
A,17,Jeff Goodrich '12,Bowdoin College,254
A,18,Graham Philpot '12,Massachusetts Maritime Academy,299
