Division,Placement,Skipper,Team,Total Score
C,1,Emily Billing '13,Yale University,95
C,2,Morgan Wilson '11,Old Dominion University,96
C,3,Molly McKinney '14,Stanford University,102
C,4,Marissa Lihan '14,U. S. Naval Academy,103
C,5,Sky Adams '14,Brown University,112
C,6,Brooke Lyon '14,Hobart and William Smith Colleges,113
C,7,Krysta Rohde '11,U. S. Coast Guard Academy,123
C,8,Corey Hall '12,College of Charleston,125
C,9,Ren̩e Gagn̩ '12,Tufts University,132
C,10,Abby Featherstone '13,University of South Florida,141
C,11,Carolyn Naughton '14,Boston College,151
C,12,Emilie Mademann '12,Eckerd College,162
C,13,Lauren Schoene '13,St. Mary's College of Maryland,175
C,14,Laura Cuccio '14,University of Vermont,180
C,15,Morgan Russom '14,Harvard University,186
C,16,Merritt Moran '14,Georgetown University,189
C,17,Catherine Olsen '12,William and Mary,265
