Division,Placement,Skipper,Team,Total Score
B,1,Paul Stevens '14,Monmouth University,20
B,2,Gene Merewether '13,Princeton University,29
B,3,George Prieto '13,U. S. Naval Academy,34
B,4,Maxwell Plarr '11,Christopher Newport University,38
B,5,Christian Geary '14,Stevens Institute of Technology,51
B,6,Zachary Schippe '14,Ocean County College,53
B,7,Jennifer Mislinski '11,Drexel University,57
B,8,Daniel Drummond '12,Penn State University,83
B,9,Christopher Cormier '13,University of Maryland/Baltimore County,85
B,10,Colum MCcurdy '?? *,Washington College,110
