Division,Placement,Skipper,Team,Total Score
A,1,Tedd Himler '11,Harvard University,57
A,2,Joseph Morris '12,Yale University,79
A,3,Victor Diaz De Leon '14,St. Mary's College of Maryland,79
A,4,Peter Pellegrini '12,Salve Regina University,90
A,5,Erik Bowers '12,College of Charleston,95
A,6,David Thompson '11,Hobart and William Smith Colleges,96
A,7,Nikolas Osvalds '11,Brown University,120
A,8,Oliver Toole '14,Stanford University,121
A,9,Michael Whitford '12,Washington College,123
A,10,Cameron Pimentel '13,Roger Williams University,124
A,11,Andrew Sommer '13,Massachusetts Institute of Technology,126
A,12,Coleman Bowen '11,University of Vermont,129
A,13,Ryan Hughes '13,University of Rhode Island,145
A,14,Massimo Soriano '12,Tufts University,146
A,15,John Renehan '13,Dartmouth College,162
A,16,Daniel Liberty '12,U. S. Merchant Marine Academy,169
A,17,Mike Bloomstine '13,Providence College,176
A,18,Devin Laviano '13,U. S. Naval Academy,188
