Division,Placement,Skipper,Team,Total Score
A,1,Halsey Richartz '11,University of Pennsylvania,49
A,2,Fletcher Sims '14,St. Mary's College of Maryland,59
A,3,Michael Whitford '12,Washington College,60
A,4,Alexander Sachs '12,Fordham University,81
A,5,Mary Gamber '11,Princeton University,83
A,6,James Allsopp '11,U. S. Naval Academy,85
A,7,Tyler Kennedy '12,Ocean County College,92
A,8,Madeline Gill '12,University of Virginia,110
A,9,Ross Nuechterlein '11,Rutgers University,115
A,10,Andrew Sayre '12,Villanova University,127
A,11,Paul Luisi '11,Monmouth University,150
A,12,Joan Boyle '14,Drexel University,153
A,13,Victoria Miller '13,Christopher Newport University,178
A,14,Jacob Snyder '13,Penn State University,188
A,15,Ben Barczewski '12,Columbia University,189
A,16,Byron Bell '13,University of Maryland/Baltimore County,205
A,17,Adrienne Bourguet '13,University of Delaware,218
