Division,Placement,Skipper,Team,Total Score
B,1,Mackenzie Spencer '12,University of Vermont,20
B,2,Kevin Martland '14,Connecticut College,24
B,3,Eric Decesar '11,Salve Regina University,28
B,4,D.J. Hatch '11,Bowdoin College,45
B,5,Daniel Perkins '11,Boston University,61
B,6,Rian Bareuther '13,U. S. Coast Guard Academy,65
B,7,T. Max Bulger '13,Tufts University,71
B,8,Sky Adams '14,Brown University,71
B,9,Andrew Moakes '13,University of Rhode Island,75
B,10,Matthew Paige '13,Roger Williams University,81
B,11,Mike Bloomstine '13,Providence College,83
B,12,Bianca Dragone '12,Middlebury College,86
B,13,Vincent Marchetto '12,Northeastern University,98
B,14,Justin Marks '14,University of New Hampshire,105
B,15,Hadley Neale '13,Maine Maritime Academy,114
B,16,Bryan Lilley '12 *,University of Connecticut,117
B,17,Nick Belsito '13,Amherst College,119
B,18,Brendan Griffiths '14,Mitchell College,139
