Division,Placement,Skipper,Team,Total Score
B,1,Anne Haeger '12,Boston College,18
B,2,John Stokes '11,Harvard University,37
B,3,Joshua Greenslade '14,St. Mary's College of Maryland,48
B,4,Scott Furnary '11,Georgetown University,49
B,5,Austen Anderson '12,Hobart and William Smith Colleges,56
B,6,Eamon Glackin '12,Massachusetts Institute of Technology,60
B,7,Mark Towill '11,Brown University,71
B,8,Jonathan Duffett '11,U. S. Coast Guard Academy,72
B,9,Clark Hayes '11,U. S. Naval Academy,72
B,10,Ted Green '13,SUNY Maritime College,72
B,11,Joseph Turchiano '11,Fordham University,76
B,12,John Renehan '13,Dartmouth College,78
B,13,David Harrison '13,University of South Florida,82
B,14,Zach Runci '13,Old Dominion University,84
B,15,Brendan Boylan '13,University of Wisconsin,89
B,16,Daniel Liberty '12,U. S. Merchant Marine Academy,90
B,17,Ryan Sullivan '12,University of California at Santa Barbara,90
B,18,John Croll '12,Columbia University,102
B,19,Josh Saltmarsh '11,Roger Williams University,112
B,20,Alden Sonnenfeldt '13,Cornell University,113
