Division,Placement,Skipper,Team,Total Score
B,1,Michael Russom '13,University of Pennsylvania,74
B,2,Graham Gardner '11,Fordham University,74
B,3,Christopher Stessing '14,University of Virginia,94
B,4,Paul Stevens '14,Monmouth University,108
B,5,Robert Alldian '14,Loyola University Maryland,109
B,6,Blair Davis '10,Cornell University,123
B,7,Nick Troche '11 *,Rochester Institute of Technology,149
B,8,Zachary Schippe '14,Ocean County College,149
B,9,Julia Gardner '14,George Washington University,154
B,10,Charles Legge '12,Queen's University,161
B,11,Irene Jacqz '13,Columbia University,163
B,12,Evgenia Olimpieva '14,St. John's College,171
B,13,Christian Geary '14,Stevens Institute of Technology,200
B,14,Jonathan Conway '12,William and Mary,214
B,15,John Kinnally '11,Salisbury University,242
B,16,Noel Klingler '12,American University,291
B,17,Anthony Pappenfus '13,Princeton University,300
B,18,Sara Winkelman '12,Colgate University,303
