Division,Placement,Skipper,Team,Total Score
A,1,none,Massachusetts Institute of Technology,12
A,2,none,Brandeis University,17
A,3,none,Tufts University,19
A,4,none,Northeastern University,22
A,5,none,Bowdoin College,22
A,6,none,Brown University,28
A,7,none,Brandeis University,32
A,8,none,U. S. Coast Guard Academy,38
A,9,none,Middlebury College,42
A,10,none,Massachusetts Institute of Technology,54
A,11,none,Maine Maritime Academy,55
A,12,none,Amherst College,57
A,13,none,University of New Hampshire,63
A,14,none,Wellesley College,65
A,15,none,University of Connecticut,74
