Division,Placement,Skipper,Team,Total Score
B,1,Don Hause III '14,St. Mary's College of Maryland,32
B,2,Andrew Mason '12,Georgetown University,34
B,3,Michael Grove '14,U. S. Naval Academy,37
B,4,Christopher Stessing '14,University of Virginia,39
B,5,Brady Stagg '14,Old Dominion University,44
B,6,Miles Martschink '12,Old Dominion University,48
B,7,Robert Boger '13,U. S. Merchant Marine Academy,62
B,8,Kathleen Hilton '12,George Washington University,81
B,9,Maxwell Plarr '11,Christopher Newport University,86
B,10,Jonathan Conway '12,William and Mary,98
B,11,Evgenia Olimpieva '14,St. John's College,112
B,12,Sean Sanders '13,Loyola University Maryland,114
B,13,Kimannee Simon '14,Hampton University,127
B,14,Christine Goodrich '13,Virginia Tech,137
