Division,Placement,Skipper,Team,Total Score
A,1,Caroline Wilhelm '11,Boston University,51
A,2,Marlena Fauer '14,Yale University,53
A,3,none,University of Vermont,54
A,4,Katii Gullick '12,Massachusetts Institute of Technology,62
A,5,Emily Lambert '12,Harvard University,64
A,6,Amy Hawkins '12,University of Rhode Island,66
A,7,Maggie Shea '11,Connecticut College,67
A,8,Krysta Rohde '11,U. S. Coast Guard Academy,68
A,9,Charlotte Dorris '11,Eckerd College,69
A,10,Caroline Patten '11,Hobart and William Smith Colleges,82
A,11,Marissa Lihan '14,U. S. Naval Academy,85
A,12,Elizabeth Barry '11,Brown University,89
A,13,Sarah Mace '14,Stanford University,89
A,14,Chandler Salisbury '13,Dartmouth College,90
A,15,Catherine Swanson '11,Tufts University,93
A,16,Mayumi Roller '13,St. Mary's College of Maryland,93
A,17,Emily Maxwell '11,Boston College,95
A,18,Ryann Hall '11,Fordham University,98
