Division,Placement,Skipper,Team,Total Score
B,1,Jennifer Adler '11,Brown University,40
B,2,Jennifer Proctor '11,U. S. Coast Guard Academy,62
B,3,Charlotte Dorris '11,Eckerd College,63
B,4,Genoa Warner '12,Yale University,71
B,5,Ren̩e Gagn̩ '12,Tufts University,74
B,6,Emily McNeil '14,Bowdoin College,117
B,7,Jillian Reddy '11,Massachusetts Institute of Technology,123
B,8,Caitlin Watson '14,Harvard University,133
B,9,Sara Anibal '14,University of Vermont,136
B,10,none,Connecticut College,136
B,11,Erica Lush '14,Boston University,148
B,12,Paige Fagan '14,University of New Hampshire,158
B,13,Eleanor Leonard '13,University of Connecticut,201
B,14,none,Wellesley College,227
