Division,Placement,Skipper,Team,Total Score
C,1,Ryan Hughes '13,University of Rhode Island,44
C,2,Philip Crain '13,Massachusetts Institute of Technology,53
C,3,Ian Donahue '12,Boston College,53
C,4,Nikolas Osvalds '11,Brown University,54
C,5,George Saunders '12,Roger Williams University,61
C,6,Bo McClatchy '13,Dartmouth College,80
C,7,Jordan Factor '14,University of Vermont,81
C,8,Maarten Eenkema Van Dijk '14,Northeastern University,87
C,9,Matt Johnson '12,Boston University,87
C,10,James Altreuter '11,Tufts University,89
C,11,Bradley Milliken '14,U. S. Coast Guard Academy,91
C,12,Stephen Byrne '14,Salve Regina University,102
C,13,Kevin Cassidy '11,Providence College,110
C,14,Phoebe Sprague '11,Bowdoin College,122
C,15,Nathan Stevens '11,Yale University,133
C,16,Nick Waldo '13,Harvard University,146
C,17,Paige Fagan '14,University of New Hampshire,159
C,18,Josh Basseches '12,Brandeis University,160
