Division,Placement,Skipper,Team,Total Score
A,1,Brendan Faria '13,College of Charleston,13
A,2,Alex Olt '12,University of Miami,27
A,3,William Heausler '13,University of Florida,29
A,4,Harrison Cabiness '12,Clemson University,42
A,5,J Hoyt '11,Rollins College,45
A,6,SEAN Ross '12,University of South Florida,49
A,7,Niklas Anderson '15,Eckerd College,51
A,8,Maxwell Hardage '11,Georgia Institute of Technology,51
A,9,Zachary Mathews '12,University of North Carolina,66
A,10,Robert Heinl '11,Emory University,71
A,11,Adam Harris '12,Florida Institute of Technology,86
A,12,Joseph Aspland '11,North Carolina State University,87
A,13,Oliver Evans '12,University of North Carolina at Wilmington,103
A,14,Michael Todd '11,Jacksonville University,103
A,15,Ervin Grove '11,University of Tennessee,104
A,16,Gregory Bachman '11,Duke University,113
A,17,alexander stewart '?? *,Florida Atlantic University,117
A,18,Lauren McLean '13,University of Georgia,119
A,19,Jared Horvtiz '13 *,Florida Gulf Coast University,121
A,20,Samuel Hodges '13,Auburn University,123
