Division,Placement,Skipper,Team,Total Score
A,1,Jennifer Proctor '11,U. S. Coast Guard Academy,45
A,2,Bo McClatchy '13,Dartmouth College,46
A,3,Jeff Goodrich '12,Bowdoin College,46
A,4,William Hutchings '13,Tufts University,51
A,5,Emily Billing '13,Yale University,59
A,6,Conor Lodge '14,Northeastern University,61
A,7,Hunter Mumma '12,University of Vermont,62
A,8,Benjamin Brown '11,Middlebury College,66
A,9,Ryan Hughes '13,University of Rhode Island,67
A,10,David Pierce '12,Bates College,74
A,11,Richard Graef '14,Massachusetts Maritime Academy,79
A,12,Michael Moulthrop '12 *,University of Connecticut,80
A,13,none,Bates College,80
A,14,Kevin Cassidy '11,Providence College,82
A,15,Christopher Edwards '11,University of New Hampshire,92
A,16,Charlotte Skinner '13,McGill University,113
A,17,Tyler Nemsdale '14,Maine Maritime Academy,135
A,18,Joshua Revkin '13,Williams College,141
A,19,none,Boston University,160
