Division,Placement,Skipper,Team,Total Score
A,1,Gavin Rudolph '12,Old Dominion University,46
A,2,Michael Schalka '13,Georgetown University,50
A,3,Collin Leon '13,Old Dominion University,58
A,4,John Wallace '14,St. Mary's College of Maryland,58
A,5,Michael Russom '13,University of Pennsylvania,69
A,6,Matthew Gowell '14,Georgetown University,74
A,7,Taylor Vann '13,U. S. Naval Academy,74
A,8,Devin Laviano '13,U. S. Naval Academy,76
A,9,Michael Grove '14,U. S. Naval Academy,88
A,10,Zach Runci '13,Old Dominion University,97
A,11,George Prieto '13,U. S. Naval Academy,117
A,12,Hussain Patel '13,George Washington University,128
