Division,Placement,Skipper,Team,Total Score
B,1,Gary Herring '12,U. S. Merchant Marine Academy,67
B,2,Olin Davis '14,University of Vermont,74
B,3,Louis Padnos '14,Hobart and William Smith Colleges,81
B,4,Ian Liberty '14,St. Mary's College of Maryland,86
B,5,Vincent Andrews '11,Cornell University,98
B,6,Taylor Vann '13,U. S. Naval Academy,103
B,7,Andrew Fox '13,University of Wisconsin,105
B,8,Ian Towill '14,Boston University,109
B,9,Andrew Tamblyn '13,Roger Williams University,117
B,10,Caroline Wright '12,University of Florida,123
B,11,Dillon Paiva '13,Old Dominion University,129
B,12,Ryann Hall '11,Fordham University,131
B,13,Dan Crouch Crouch '12,SUNY Maritime College,137
B,14,John Croll '12,Columbia University,153
B,15,Natalie Fohl '11,McGill University,196
B,16,Gavin Schlissel '13,Princeton University,205
B,17,Doug Harrison '11,University of Connecticut,230
