Division,Placement,Skipper,Team,Total Score
B,1,Timothy Zacher '13,Hobart and William Smith Colleges,74
B,2,Nathaniel Sabatt '11,U. S. Naval Academy,88
B,3,Arthur Bailey IV '14,U. S. Merchant Marine Academy,88
B,4,Karl Haelsig '14,St. Mary's College of Maryland,100
B,5,Matthew Gowell '14,Georgetown University,102
B,6,Don Hause III '14,St. Mary's College of Maryland,108
B,7,Corina Radtke '14,Old Dominion University,108
B,8,Collin Leon '13,Old Dominion University,110
B,9,Michael Grove '14,U. S. Naval Academy,116
B,10,Michael Schalka '13,Georgetown University,116
B,11,Matthew Schoene '15,SUNY Maritime College,118
B,12,Robert Boger '13,U. S. Merchant Marine Academy,125
B,13,Julia Paxton '14,SUNY Maritime College,152
B,14,Alex Reynolds '14,Fordham University,156
B,15,Michael Deady '14,Hobart and William Smith Colleges,167
B,16,Edward Titcomb '13,Fordham University,204
B,17,Kurt Eckhardt '14 *,Washington College,217
