Division,Placement,Skipper,Team,Total Score
B,1,John Kinzel '14,University of Wisconsin,19
B,2,Braden Solum '12,University of Minnesota,26
B,3,Mary Cummins '11,University of Wisconsin,30
B,4,Ben Otten '11,University of Wisconsin Milwaukee,32
B,5,John Hodges '13,Northwestern University,45
B,6,Micheal Pepa '14 *,Miami University,47
B,7,Colleen Mooney '12,Marquette University,48
B,8,Bill Weiland '14,Michigan State University,49
B,9,Brendan Wolohan '12,Michigan Technological University,71
B,10,Marian Schubert '12,Hope College,80
B,11,Glen Ko '15,University of Illinois,83
