Division,Placement,Skipper,Team,Total Score
A,1,Sean Andrew '11,University of Connecticut,27
A,2,Christopher Poole '13,Maine Maritime Academy,36
A,3,Neal Drake '12,University of New Hampshire,40
A,4,Tyler Black '11,Amherst College,45
A,5,Tommy Holmberg '13,Bates College,55
A,6,Alejandro Bancalari '13,Boston University,61
A,7,Timothy Lorenzen '12,Williams College,69
A,8,Nicholas Dragone '14,Middlebury College,78
A,9,Molly Haley '13,Wesleyan University,103
A,10,Andrea Verdeja '14,Brandeis University,105
A,11,Wesley Yland '13,McGill University,117
