Division,Placement,Skipper,Team,Total Score
A,1,Peter Pellegrini '12,Salve Regina University,21
A,2,Cecilia Strombeck '11,Brown University,33
A,3,Quentin Chafee '11,University of Vermont,36
A,4,Jennifer Proctor '11,U. S. Coast Guard Academy,46
A,5,Ian Sutherland '12,Providence College,47
A,6,Andrew Tamblyn '13,Roger Williams University,53
A,7,Michael Marshall '11,Connecticut College,71
A,8,Neal Drake '12,University of New Hampshire,71
A,9,Andrew McHenry '13,Maine Maritime Academy,78
A,10,Weston Barlow '11,University of Rhode Island,82
A,11,Peter Edmunds '14,Bowdoin College,84
A,12,Ryan White '11,Northeastern University,92
A,13,Benjamin Brown '11,Middlebury College,95
A,14,Ben Greenfield '11,Boston University,97
A,15,Andrew Meleny '13 *,Tufts University,100
A,16,John Giuliano '11,University of Connecticut,110
A,17,Tyler Black '11,Amherst College,124
A,18,Alex Hering '13,Mitchell College,141
