Division,Placement,Skipper,Team,Total Score
A,1,Gary Herring '12,U. S. Merchant Marine Academy,34
A,2,Ian Liberty '14,St. Mary's College of Maryland,39
A,3,Michael Campbell '11,Georgetown University,41
A,4,Scott Hoffmann '14,Old Dominion University,45
A,5,Dillon Paiva '13,Old Dominion University,47
A,6,Lukas Edegran '13,U. S. Naval Academy,55
A,7,Madeline Gill '12,University of Virginia,64
A,8,Andrew Shoemaker '15,Hampton University,73
A,9,Kyle Dattola-Harris '11,George Washington University,93
A,10,Nicholas Amalfetano '11,Loyola University Maryland,97
A,11,Jessica Thal '12,Christopher Newport University,97
A,12,Isaac Clark '12,William and Mary,98
A,13,Luke Wakeen '12,St. John's College,130
A,14,Scott Brink '14,Virginia Tech,138
