Division,Placement,Skipper,Team,Total Score
A,1,Genoa Warner '12,Yale University,14
A,2,Conor Lodge '14,Northeastern University,36
A,3,Ryan Mullins '13,Boston College,41
A,4,Andrew Meleny '13 *,Tufts University,46
A,5,Jordan Factor '14,University of Vermont,53
A,6,Lyle Fielding '12,University of Rhode Island,60
A,7,Connor Needham '14,Roger Williams University,65
A,8,Jessica Claflin '13,Brown University,69
A,9,Phoebe Sprague '11,Bowdoin College,71
A,10,Emerson Krock '12,McGill University,79
A,11,Stephen Sweriduk '12,Connecticut College,82
A,12,Christopher Edwards '11,University of New Hampshire,84
A,13,Richard Graef '14,Massachusetts Maritime Academy,86
A,14,Christopher Hulse '12,Maine Maritime Academy,87
A,15,Alejandro Bancalari '13,Boston University,102
A,16,Nick Waldo '13,Harvard University,123
A,17,Ryan Lovering '12,Bates College,129
A,18,Steven Apperle '12,Johnson and Wales University,141
