Division,Placement,Skipper,Team,Total Score
A,1,Mary Cummins '11,University of Wisconsin,14
A,2,Natalie Sinn '12,University of Minnesota,16
A,3,Allison Gullquist '13,Northwestern University,28
A,4,Ellen Dubois '14,University of Michigan,34
A,5,Sarah Hughes '11,Northwestern University,42
A,6,Lauren Berk '11,Ohio State University,43
A,7,Lizzie Kunze '13,University of Wisconsin,56
A,8,Anna Scott '11,University of Chicago,61
A,9,Colleen Mooney '12,Marquette University,72
A,10,Jenny Robinson '12,Michigan Technological University,74
A,11,none,Miami University,116
