Division,Placement,Skipper,Team,Total Score
A,1,David Hernandez '12,University of Miami,69
A,2,Erik Bowers '12,College of Charleston,77
A,3,Zachary Marks '11,University of South Florida,78
A,4,Zeke Horowitz '12,College of Charleston,82
A,5,Cameron Hall '13,College of Charleston,85
A,6,Hidde Van Der Molen '14,Eckerd College,87
A,7,Will Stocke '13,University of South Florida,96
A,8,Cole Allsopp '11,College of Charleston,123
A,9,Niklas Anderson '15,Eckerd College,135
A,10,Matt Jaykus '14,University of Miami,147
A,11,John Mellnik '12,University of North Carolina,148
A,12,Bryan White '13,University of South Florida,167
A,13,Erik Brydges '14,Eckerd College,204
A,14,Drew Lisicki '12,Clemson University,217
A,15,Robert Savoie '14,Eckerd College,219
A,16,Adam Matyi-Szabo '14,Clemson University,243
