Division,Placement,Skipper,Team,Total Score
B,1,Mac Mace '13,College of Charleston,30
B,2,David Hernandez '12,University of Miami,31
B,3,Hidde Van Der Molen '14,Eckerd College,42
B,4,Zachary Marks '11,University of South Florida,46
B,5,William Heausler '13,University of Florida,46
B,6,Tristan Jackson '11,Rollins College,73
B,7,Jordan Todd '13,Clemson University,76
B,8,Morgan O'Neil '13,Georgia Tech,89
B,9,Isabelle Hale '13,University of North Carolina,91
B,10,Sean Vandedrinck '14,Florida Institute of Technology,106
B,11,Hans Lie-Nielsen '14,Duke University,111
B,12,Andrew Wittman '12,University of North Carolina at Wilmington,127
