Division,Placement,Skipper,Team,Total Score
A,1,Brendan Kopp '12,Harvard University,53
A,2,Mark Towill '11,Brown University,59
A,3,Matthew Wefer '14,Dartmouth College,61
A,4,Cameron Pimentel '13,Roger Williams University,65
A,5,Ian Sutherland '12,Providence College,65
A,6,Andrew Sommer '13,Massachusetts Institute of Technology,76
A,7,James Simmons '13,University of Rhode Island,78
A,8,William Hutchings '13,Tufts University,82
A,9,Ian Towill '14,Boston University,95
A,10,Quentin Chafee '11,University of Vermont,102
A,11,Rob Struckett '12,Yale University,103
A,12,Rian Bareuther '13,U. S. Coast Guard Academy,109
A,13,Conor Lodge '14,Northeastern University,114
A,14,Robert Lippincott '14,Salve Regina University,117
A,15,Neal Drake '12,University of New Hampshire,122
A,16,Stephanie Hudson '13,Boston College,129
A,17,Jeff Goodrich '12,Bowdoin College,134
A,18,Andrea Verdeja '14,Brandeis University,147
