Division,Placement,Skipper,Team,Total Score
B,1,Hunter Mumma '12,University of Vermont,22
B,2,Nikolas Osvalds '11,Brown University,35
B,3,T. Max Bulger '13,Tufts University,39
B,4,Andrew Kurzrok '11,Yale University,43
B,5,Daniel Slate '11,Tufts University,60
B,6,Timothy Clark '13,Connecticut College,62
B,7,Albert Nichols '13,Tufts University,70
B,8,Trevor Burd '12,Boston University,79
B,9,Bogdan Istrate '13,McGill University,113
B,10,Brendan Griffiths '14,Mitchell College,113
B,11,Eleanor Leonard '13,University of Connecticut,120
B,12,William Feldman '14,Yale University,123
B,13,Austen Fiora '12,Wesleyan University,148
