Division,Placement,Skipper,Team,Total Score
B,1,Lauren Krumeich '11,Brown University,12
B,2,Mae Speight '13,Bowdoin College,16
B,3,none,Maine Maritime Academy,29
B,4,Benjamin Shaya '14,Massachusetts Institute of Technology,29
B,5,Iris Xu '14,Massachusetts Institute of Technology,32
B,6,Eric Lenoir '14 *,U. S. Coast Guard Academy,35
B,7,Natalie Brady '13,Northeastern University,47
B,8,Lily Madeira '14,Tufts University,49
B,9,Stephanie Roush '14,Middlebury College,51
B,10,Liat Zabludovsky '13 *,Brandeis University,58
B,11,Hannah Gross '13,Wellesley College,60
B,12,Daniel Ulacco '14,University of Connecticut,65
B,13,Brad Coletta '13,University of New Hampshire,73
B,14,Jesse Lang '14,Amherst College,76
